"","Country","ReGroup","SubScenario","Amount","Share"
"310","Turkiye","Bottom 50%","Implicit_cons",5400.13049351209,0.341489619844969
"311","Turkiye","Bottom 50%","Implicit_prod",20015.0924738087,0.307154432395116
"312","Turkiye","Bottom 50%","Null",NA,NA
"313","Turkiye","Next 40%","Explicit",5328.66516421714,0.437255563808308
"314","Turkiye","Next 40%","Explicit_Implicit_cons",12670.9768192898,0.452533768356931
"315","Turkiye","Next 40%","Explicit_Implicit_prod",35444.1490170403,0.458233265652402
"316","Turkiye","Next 40%","Implicit_cons",7342.31165507267,0.464307893834498
"317","Turkiye","Next 40%","Implicit_prod",30115.4838528232,0.46215646324006
"318","Turkiye","Next 40%","Null",NA,NA
"319","Turkiye","Top 10%","Explicit",2440.77307424613,0.200283105396513
"320","Turkiye","Top 10%","Explicit_Implicit_cons",5511.78521444377,0.196848985602206
"321","Turkiye","Top 10%","Explicit_Implicit_prod",17473.1583162815,0.225898564885327
"322","Turkiye","Top 10%","Implicit_cons",3071.01214019764,0.194202486320533
"323","Turkiye","Top 10%","Implicit_prod",15032.3852420353,0.230689104364825
"324","Turkiye","Top 10%","Null",NA,NA
"325","United Kingdom","Bottom 50%","Explicit",3225.69718894008,0.535815989703684
"326","United Kingdom","Bottom 50%","Explicit_Implicit_cons",10125.9727759969,0.493256670670387
"327","United Kingdom","Bottom 50%","Explicit_Implicit_prod",25014.677073134,0.392609323913434
"328","United Kingdom","Bottom 50%","Implicit_cons",6900.27558705679,0.475597287518233
"329","United Kingdom","Bottom 50%","Implicit_prod",21788.9798841939,0.377666167486448
"330","United Kingdom","Bottom 50%","Null",NA,NA
"331","United Kingdom","Next 40%","Explicit",2121.69347497504,0.352431496992174
"332","United Kingdom","Next 40%","Explicit_Implicit_cons",7796.84060388054,0.379799918792414
"333","United Kingdom","Next 40%","Explicit_Implicit_prod",27254.5324990135,0.427764210056771
"334","United Kingdom","Next 40%","Implicit_cons",5675.14712890551,0.391156055540327
"335","United Kingdom","Next 40%","Implicit_prod",25132.8390240383,0.435624937133836
"336","United Kingdom","Next 40%","Null",NA,NA
"337","United Kingdom","Top 10%","Explicit",672.767843717227,0.111752513304142
"338","United Kingdom","Top 10%","Explicit_Implicit_cons",2605.99723353937,0.126943410537199
"339","United Kingdom","Top 10%","Explicit_Implicit_prod",11444.7053797283,0.179626466029794
"340","United Kingdom","Top 10%","Implicit_cons",1933.22938982215,0.133246656941439
